code_union,code_union_app,year,ind_union,ind_union_eng,name_union,app_code_name_eng,quantity,sales.m,quantity_t,sales_b,unitval_m,q_indagg,pq_indagg,q_indagg_loo,pq_indagg_loo,p_indagg_loo
7-3,200,2009,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,588,4066,0.588,4.066,6.914965986394558,11990,129990,11402,125924,11.044027363620417
7-3,200,2010,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,387,2157,0.387,2.157,5.573643410852713,27965,296426,27578,294269,10.67042570164624
7-3,200,2011,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,688,2601,0.688,2.601,3.7805232558139537,35136,295121,34448,292520,8.491639572689271
7-3,200,2012,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,966,4832,0.966,4.832,5.0020703933747415,32155,232494,31189,227662,7.299432492224823
7-3,200,2013,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,756,2995,0.756,2.995,3.9616402116402116,27335,194920,26579,191925,7.220926295195455
7-3,200,2014,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,736,3819,0.736,3.819,5.188858695652174,36357,236998,35621,233179,6.546110440470509
7-3,200,2015,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,763,3967,0.763,3.967,5.199213630406291,39070,254510,38307,250543,6.540397316417365
7-3,200,2016,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,1035,5874,1.035,5.874,5.6753623188405795,47313,259013,46278,253139,5.469964129824106
7-3,200,2017,自動車,Automobile,Assembling and disassembling,200_Assembling and disassembling,1178,5208,1.178,5.208,4.421052631578948,59018,311536,57840,306328,5.29612724757953
7-3,900,1978,自動車,Automobile,Others,900_Others,6,23.081,0.006,0.023081,3.8468333333333335,163,602.514,157,579.433,3.690656050955414
7-3,900,1979,自動車,Automobile,Others,900_Others,22,91.85,0.022,0.09185,4.175000000000001,846,2845.585,824,2753.735,3.3419114077669905
7-3,900,1980,自動車,Automobile,Others,900_Others,254,849.733,0.254,0.849733,3.3454055118110233,1858,5530.803,1604,4681.07,2.918372817955112
7-3,900,1981,自動車,Automobile,Others,900_Others,118,831.061,0.118,0.831061,7.042889830508475,1650,9647.719,1532,8816.658,5.754998694516971
7-3,900,1982,自動車,Automobile,Others,900_Others,156,1128.044,0.156,1.128044,7.231051282051283,1575,9440.783,1419,8312.739,5.8581670190274835
7-3,900,1983,自動車,Automobile,Others,900_Others,280,2096.421,0.28,2.096421,7.487217857142856,2123,17570.984,1843,15474.563,8.396398806294085
7-3,900,1984,自動車,Automobile,Others,900_Others,170,1492.07,0.17,1.49207,8.776882352941175,2161,17487.057,1991,15994.987000000001,8.033644902059267
7-3,900,1985,自動車,Automobile,Others,900_Others,366,2551.192,0.366,2.551192,6.970469945355191,4246,24614.813,3880,22063.621,5.686500257731959
7-3,900,1986,自動車,Automobile,Others,900_Others,281,3023,0.281,3.023,10.758007117437721,1946,13877,1665,10854,6.518918918918919
7-3,900,1987,自動車,Automobile,Others,900_Others,291,2417,0.291,2.417,8.305841924398626,1787,13432,1496,11015,7.362967914438503
7-3,900,1988,自動車,Automobile,Others,900_Others,373,2561,0.373,2.561,6.865951742627345,1842,17529,1469,14968,10.18924438393465
7-3,900,1989,自動車,Automobile,Others,900_Others,254,3077,0.254,3.077,12.114173228346456,1298,16646,1044,13569,12.99712643678161
7-3,900,1990,自動車,Automobile,Others,900_Others,54,862,0.054,0.862,15.962962962962964,1580,16159,1526,15297,10.02424639580603
7-3,900,1991,自動車,Automobile,Others,900_Others,27,431,0.027,0.431,15.962962962962964,1441,18559,1414,18128,12.82036775106082
7-3,900,1992,自動車,Automobile,Others,900_Others,37,530,0.037,0.53,14.324324324324326,667,6654,630,6124,9.72063492063492
7-3,900,1993,自動車,Automobile,Others,900_Others,39,319,0.039,0.319,8.179487179487179,1726,8457,1687,8138,4.823947836395969
7-3,900,1994,自動車,Automobile,Others,900_Others,24,199,0.024,0.199,8.291666666666666,585,4790,561,4591,8.183600713012478
7-3,900,1995,自動車,Automobile,Others,900_Others,37,438,0.037,0.438,11.837837837837839,1230,5228,1193,4790,4.015088013411567
7-3,900,1996,自動車,Automobile,Others,900_Others,42,433,0.042,0.433,10.309523809523808,2414,10511,2372,10078,4.248735244519393
7-3,900,1997,自動車,Automobile,Others,900_Others,36,409,0.036,0.409,11.36111111111111,1175,8321,1139,7912,6.9464442493415275
7-3,900,1998,自動車,Automobile,Others,900_Others,103,823,0.103,0.823,7.990291262135922,1880,14041,1777,13218,7.438379290939786
7-3,900,1999,自動車,Automobile,Others,900_Others,63,549,0.063,0.549,8.714285714285715,3976,20223,3913,19674,5.027855865065168
7-3,900,2000,自動車,Automobile,Others,900_Others,54,1474,0.054,1.474,27.296296296296298,7541,51844,7487,50370,6.7276612795512225
7-3,900,2001,自動車,Automobile,Others,900_Others,145,4559,0.145,4.559,31.441379310344832,6109,53333,5964,48774,8.178068410462776
7-3,900,2002,自動車,Automobile,Others,900_Others,5,1002,0.005,1.002,200.4,4683,44538,4678,43536,9.306541256947414
7-3,900,2003,自動車,Automobile,Others,900_Others,79,1211,0.079,1.211,15.329113924050633,11405,63006,11326,61795,5.456030372594031
7-3,900,2004,自動車,Automobile,Others,900_Others,23,1385,0.023,1.385,60.21739130434783,16820,94702,16797,93317,5.555575400369113
7-3,900,2005,自動車,Automobile,Others,900_Others,82,1087,0.082,1.087,13.25609756097561,13520,113736,13438,112649,8.3828694746242
7-3,900,2006,自動車,Automobile,Others,900_Others,32,1001,0.032,1.001,31.281249999999996,14284,109612,14252,108611,7.620754981756947
7-3,900,2007,自動車,Automobile,Others,900_Others,75,894,0.075,0.894,11.92,11624,85551,11549,84657,7.330245042860854
7-3,900,2008,自動車,Automobile,Others,900_Others,33,543,0.033,0.543,16.454545454545453,10474,100193,10441,99650,9.544104970788238
7-3,900,2009,自動車,Automobile,Others,900_Others,16,191,0.016,0.191,11.9375,4460,58232,4444,58041,13.060531053105311
7-3,900,2010,自動車,Automobile,Others,900_Others,28,176,0.028,0.176,6.285714285714286,12845,94697,12817,94521,7.3746586564718735
7-3,900,2011,自動車,Automobile,Others,900_Others,66,318,0.066,0.318,4.818181818181818,13028,82978,12962,82660,6.377102299027928
7-3,900,2012,自動車,Automobile,Others,900_Others,121,2988,0.121,2.988,24.694214876033058,10416,80312,10295,77324,7.510830500242836
7-3,900,2013,自動車,Automobile,Others,900_Others,66,2809,0.066,2.809,42.56060606060606,12885,92982,12819,90173,7.034324050237928
7-3,900,2014,自動車,Automobile,Others,900_Others,132,2395,0.132,2.395,18.143939393939394,11514,80620,11382,78225,6.872693726937269
7-3,900,2015,自動車,Automobile,Others,900_Others,92,1937,0.092,1.937,21.054347826086957,19528,126924,19436,124987,6.430695616381971
7-3,900,2016,自動車,Automobile,Others,900_Others,352,2826,0.352,2.826,8.028409090909092,23815,135797,23463,132971,5.667263350807654
7-3,900,2017,自動車,Automobile,Others,900_Others,329,2431,0.329,2.431,7.3890577507598785,34635,192687,34306,190256,5.545852037544453
7-3,NA,1978,自動車,Automobile,NA,TOTAL,1278,10467.372000000001,1.278,10.467372000000001,8.19043192488263,9081,26139.353000000003,7803,15671.981000000002,2.008455850313982
7-3,NA,1979,自動車,Automobile,NA,TOTAL,2206,14636.609999999999,2.206,14.63661,6.63490933816863,13718,37042.43,11512,22405.82,1.9463012508686588
7-3,NA,1980,自動車,Automobile,NA,TOTAL,3600,22250.004999999997,3.6,22.250004999999998,6.180556944444444,19334,75653.09599999999,15734,53403.09099999999,3.394120439811872
7-3,NA,1981,自動車,Automobile,NA,TOTAL,3980,30999.601,3.98,30.999601,7.788844472361808,21464,103745.713,17484,72746.11200000001,4.160724776938916
7-3,NA,1982,自動車,Automobile,NA,TOTAL,5237,39306.823,5.237,39.306822999999994,7.505599198014129,23894,142449.37,18657,103142.54699999999,5.528356488181379
7-3,NA,1983,自動車,Automobile,NA,TOTAL,4785,36571.155,4.785,36.571155,7.6428746081504695,30032,182065.676,25247,145494.521,5.762843941854478
7-3,NA,1984,自動車,Automobile,NA,TOTAL,6029,38542.981,6.029,38.542981,6.392931000165865,39606,252251.302,33577,213708.321,6.364723501206183
7-3,NA,1985,自動車,Automobile,NA,TOTAL,7654,49782.599,7.654,49.782599000000005,6.504128429579306,47357,288690.733,39703,238908.13400000002,6.0173824144271215
7-3,NA,1986,自動車,Automobile,NA,TOTAL,7875,55690,7.875,55.69,7.071746031746032,42153,265852,34278,210162,6.131104498512165
7-3,NA,1987,自動車,Automobile,NA,TOTAL,8306,60495,8.306,60.495,7.283289188538406,44298,293712,35992,233217,6.479689931095799
7-3,NA,1988,自動車,Automobile,NA,TOTAL,12046,82602,12.046,82.602,6.857214012950358,57402,373921,45356,291319,6.422942940294559
7-3,NA,1989,自動車,Automobile,NA,TOTAL,13664,87980,13.664,87.98,6.438817330210774,69880,459101,56216,371121,6.601697025757791
7-3,NA,1990,自動車,Automobile,NA,TOTAL,15830,100242,15.83,100.242,6.332406822488945,79842,547528,64012,447286,6.9875335874523525
7-3,NA,1991,自動車,Automobile,NA,TOTAL,16351,117218,16.351,117.218,7.168858173812,78432,587960,62081,470742,7.582706464135565
7-3,NA,1992,自動車,Automobile,NA,TOTAL,10837,80006,10.837,80.006,7.382670480760358,55829,421990,44992,341984,7.60099573257468
7-3,NA,1993,自動車,Automobile,NA,TOTAL,8270,56862,8.27,56.862,6.8756952841596135,54889,387448,46619,330586,7.091228898088762
7-3,NA,1994,自動車,Automobile,NA,TOTAL,6079,42926,6.079,42.926,7.061358776114493,54102,398130,48023,355204,7.396539158319972
7-3,NA,1995,自動車,Automobile,NA,TOTAL,8024,44910,8.024,44.91,5.596959122632104,68427,473192,60403,428282,7.090409416750823
7-3,NA,1996,自動車,Automobile,NA,TOTAL,8530,49061,8.53,49.061,5.751582649472451,70259,475856,61729,426795,6.9140112426898215
7-3,NA,1997,自動車,Automobile,NA,TOTAL,9873,50511,9.873,50.511,5.116074141598299,79305,563728,69432,513217,7.391649383569535
7-3,NA,1998,自動車,Automobile,NA,TOTAL,10764,59679,10.764,59.679,5.544314381270904,62643,477527,51879,417848,8.054280151891902
7-3,NA,1999,自動車,Automobile,NA,TOTAL,9527,44394,9.527,44.394,4.659808963997061,70857,514188,61330,469794,7.6601010924506765
7-3,NA,2000,自動車,Automobile,NA,TOTAL,10307,47662,10.307,47.662,4.6242359561463084,90110,636976,79803,589314,7.384609601142814
7-3,NA,2001,自動車,Automobile,NA,TOTAL,12856,69843,12.856,69.843,5.432716241443684,58467,395727,45611,325884,7.144855407686742
7-3,NA,2002,自動車,Automobile,NA,TOTAL,12251,63992,12.251,63.992,5.223410333850298,61713,380060,49462,316068,6.3901176660870975
7-3,NA,2003,自動車,Automobile,NA,TOTAL,12249,61647,12.249,61.647,5.032819005633113,83569,493094,71320,431447,6.049453168816601
7-3,NA,2004,自動車,Automobile,NA,TOTAL,17505,76929,17.505,76.929,4.394687232219367,98056,574976,80551,498047,6.183002073220693
7-3,NA,2005,自動車,Automobile,NA,TOTAL,21574,101673,21.574,101.673,4.7127560952998975,108811,674154,87237,572481,6.562364593005261
7-3,NA,2006,自動車,Automobile,NA,TOTAL,17002,91357,17.002,91.357,5.373309022467946,105648,730649,88646,639292,7.211741082507953
7-3,NA,2007,自動車,Automobile,NA,TOTAL,16423,91350,16.423,91.35,5.562321134993606,107164,721816,90741,630466,6.947972801710362
7-3,NA,2008,自動車,Automobile,NA,TOTAL,16531,94962,16.531,94.962,5.744480067751498,97947,647276,81416,552314,6.783850840129705
7-3,NA,2009,自動車,Automobile,NA,TOTAL,4569,32774,4.569,32.774,7.173123221711535,42067,298087,37498,265313,7.075390687503334
7-3,NA,2010,自動車,Automobile,NA,TOTAL,5677,28075,5.677,28.075,4.945393693852387,92077,551736,86400,523661,6.0608912037037035
7-3,NA,2011,自動車,Automobile,NA,TOTAL,7526,35435,7.526,35.435,4.708344406058996,119055,596661,111529,561226,5.032108240905953
7-3,NA,2012,自動車,Automobile,NA,TOTAL,10175,51723,10.175,51.723,5.083341523341523,113818,539146,103643,487423,4.702903235143714
7-3,NA,2013,自動車,Automobile,NA,TOTAL,8041,37879,8.041,37.879,4.710732495958213,110889,503702,102848,465823,4.529237321095208
7-3,NA,2014,自動車,Automobile,NA,TOTAL,10666,49104,10.666,49.104,4.603787736733546,137334,590075,126668,540971,4.270778728644961
7-3,NA,2015,自動車,Automobile,NA,TOTAL,11432,53464,11.432,53.464,4.6766969909027285,155366,680543,143934,627079,4.35671210415885
7-3,NA,2016,自動車,Automobile,NA,TOTAL,14498,65079,14.498,65.079,4.48882604497172,175394,712492,160896,647413,4.023797981304694
7-3,NA,2017,自動車,Automobile,NA,TOTAL,14649,65376,14.649,65.376,4.462830227319271,233102,891628,218453,826252,3.7822872654529807
7-8,110,1978,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,21,98.4,0.021,0.0984,4.685714285714285,6255,11199.604000000001,6234,11101.204000000002,1.780751363490536
7-8,110,1979,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,23,121.14,0.023,0.12114,5.2669565217391305,9002,15354.395,8979,15233.255000000001,1.69654248802762
7-8,110,1980,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,1,4,0.001,0.004,4,9704,20294.804,9703,20290.804,2.0911887045243738
7-8,110,1981,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,21,33.5,0.021,0.0335,1.5952380952380953,9810,23869.861,9789,23836.361,2.4350149147001736
7-8,110,1982,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,59,180.744,0.059,0.180744,3.0634576271186442,9138,27462.097,9079,27281.353000000003,3.004885229650843
7-8,110,1983,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,9,46.2,0.009,0.046200000000000005,5.133333333333335,11653,32389.708,11644,32343.507999999998,2.7776973548608725
7-8,110,1984,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,4,13.987,0.004,0.013987,3.4967499999999996,13165,37236.078,13161,37222.091,2.8282114580958893
7-8,110,1985,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,54,141.242,0.054,0.14124199999999998,2.6155925925925922,14893,47352.598,14839,47211.356,3.1815726127097514
7-8,110,1986,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,91,430,0.091,0.43,4.725274725274725,14025,46733,13934,46303,3.3230228218745514
7-8,110,1987,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,73,243,0.073,0.243,3.328767123287671,14466,46291,14393,46048,3.1993330091016468
7-8,110,1988,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,106,435,0.106,0.435,4.10377358490566,18904,60118,18798,59683,3.1749654218533885
7-8,110,1989,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,129,721,0.129,0.721,5.589147286821705,22416,79652,22287,78931,3.541571319603356
7-8,110,1990,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,223,1290,0.223,1.29,5.7847533632287,24288,100664,24065,99374,4.1293995429046335
7-8,110,1991,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,187,1052,0.187,1.052,5.625668449197861,25338,114472,25151,113420,4.509562244045962
7-8,110,1992,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,90,834,0.09,0.834,9.266666666666666,18690,94152,18600,93318,5.017096774193549
7-8,110,1993,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,88,650,0.088,0.65,7.386363636363637,17090,84323,17002,83673,4.921362192683214
7-8,110,1994,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,48,402,0.048,0.402,8.375,17441,75068,17393,74666,4.292876444546657
7-8,110,1995,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,106,613,0.106,0.613,5.783018867924528,21032,82706,20926,82093,3.9230144318073212
7-8,110,1996,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,78,693,0.078,0.693,8.884615384615383,20561,88418,20483,87725,4.2828198994287945
7-8,110,1997,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,112,844,0.112,0.844,7.535714285714286,24791,102212,24679,101368,4.107459783621703
7-8,110,1998,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,107,868,0.107,0.868,8.11214953271028,19685,82620,19578,81752,4.175707426703442
7-8,110,1999,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,75,604,0.075,0.604,8.053333333333333,22106,87234,22031,86630,3.932186464527257
7-8,110,2000,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,99,910,0.099,0.91,9.191919191919192,27585,88627,27486,87717,3.1913337699192317
7-8,110,2001,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,20,184,0.02,0.184,9.2,14926,72665,14906,72481,4.862538575070442
7-8,110,2002,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,4,84,0.004,0.084,21,18342,67711,18338,67627,3.6878067401025194
7-8,110,2003,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,15,159,0.015,0.159,10.600000000000001,24869,81706,24854,81547,3.281041281081516
7-8,110,2004,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,56,398,0.056,0.398,7.107142857142858,26761,76711,26705,76313,2.8576296573675344
7-8,110,2005,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,40,359,0.04,0.359,8.975,28917,91243,28877,90884,3.1472798420888597
7-8,110,2006,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,66,388,0.066,0.388,5.878787878787879,28051,87210,27985,86822,3.1024477398606396
7-8,110,2007,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,93,532,0.093,0.532,5.720430107526882,28879,90324,28786,89792,3.119294101299243
7-8,110,2008,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,23,488,0.023,0.488,21.217391304347824,27917,94439,27894,93951,3.368143686814369
7-8,110,2009,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,26,281,0.026,0.281,10.807692307692308,12244,46490,12218,46209,3.7820428875429695
7-8,110,2010,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,43,286,0.043,0.286,6.651162790697675,24307,74513,24264,74227,3.0591411144081766
7-8,110,2011,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,141,525,0.141,0.525,3.7234042553191493,29690,88735,29549,88210,2.9852110054485768
7-8,110,2012,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,45,342,0.045,0.342,7.6000000000000005,30489,90929,30444,90587,2.975528839837078
7-8,110,2013,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,46,205,0.046,0.205,4.456521739130435,30911,87974,30865,87769,2.8436416653167016
7-8,110,2014,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,69,235,0.069,0.235,3.405797101449275,38674,113891,38605,113656,2.9440746017355264
7-8,110,2015,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,71,256,0.071,0.256,3.605633802816902,44401,131254,44330,130998,2.9550642905481617
7-8,110,2016,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,73,248,0.073,0.248,3.397260273972603,54444,151171,54371,150923,2.7757995990509645
7-8,110,2017,その他輸送用機械,Other transport machinery,Handling operations/Machine tending,110_Handling operations/Machine tending,57,246,0.057,0.246,4.315789473684211,74034,190776,73977,190530,2.57553023236952
7-8,160,1978,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,8,173.9,0.008,0.1739,21.7375,483,4843.0830000000005,475,4669.183000000001,9.829858947368423
7-8,160,1979,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,7,112.6,0.007,0.11259999999999999,16.085714285714285,652,6202.498,645,6089.897999999999,9.441702325581394
7-8,160,1980,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,57,175.029,0.057,0.175029,3.0706842105263155,1617,13837.23,1560,13662.201,8.757821153846153
7-8,160,1981,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,50,590.97,0.05,0.59097,11.8194,2535,25643.153,2485,25052.182999999997,10.081361368209254
7-8,160,1982,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,34,278.56,0.034,0.27856000000000003,8.192941176470589,3780,34678.451,3746,34399.891,9.183099572877737
7-8,160,1983,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,46,497.66,0.046,0.49766000000000005,10.818695652173915,4421,36334.884,4375,35837.223999999995,8.191365485714284
7-8,160,1984,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,81,669.64,0.081,0.66964,8.267160493827161,5738,44795.771,5657,44126.131,7.8002706381474285
7-8,160,1985,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,72,510.25,0.072,0.51025,7.086805555555556,7702,59641.066,7630,59130.816,7.749779292267365
7-8,160,1986,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,72,701,0.072,0.701,9.73611111111111,6861,48987,6789,48286,7.112387685962586
7-8,160,1987,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,24,297,0.024,0.297,12.375,7124,55228,7100,54931,7.736760563380281
7-8,160,1988,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,127,737,0.127,0.737,5.803149606299212,10340,73709,10213,72972,7.145011260158621
7-8,160,1989,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,105,782,0.105,0.782,7.447619047619048,14059,95254,13954,94472,6.770245091013329
7-8,160,1990,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,173,1323,0.173,1.323,7.647398843930636,15050,101961,14877,100638,6.764670296430732
7-8,160,1991,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,194,1876,0.194,1.876,9.670103092783505,15750,116210,15556,114334,7.349832861918231
7-8,160,1992,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,188,1791,0.188,1.791,9.52659574468085,12285,91699,12097,89908,7.432255931222617
7-8,160,1993,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,132,1080,0.132,1.08,8.181818181818182,10361,69986,10229,68906,6.736337862938703
7-8,160,1994,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,101,907,0.101,0.907,8.98019801980198,9992,56200,9891,55293,5.590233545647559
7-8,160,1995,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,99,691,0.099,0.691,6.979797979797979,13481,64976,13382,64285,4.8038409804214615
7-8,160,1996,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,80,443,0.08,0.443,5.5375,14846,69269,14766,68826,4.66111336854937
7-8,160,1997,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,51,308,0.051,0.308,6.0392156862745106,17570,76889,17519,76581,4.371311147896569
7-8,160,1998,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,112,1120,0.112,1.12,10,14399,71043,14287,69923,4.8941695247427734
7-8,160,1999,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,107,863,0.107,0.863,8.065420560747663,15947,67579,15840,66716,4.211868686868687
7-8,160,2000,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,36,221,0.036,0.221,6.138888888888889,17320,69939,17284,69718,4.0336727609349685
7-8,160,2001,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,23,148,0.023,0.148,6.434782608695652,17041,72187,17018,72039,4.233106122928664
7-8,160,2002,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,37,238,0.037,0.238,6.4324324324324325,19655,75245,19618,75007,3.8233764909776737
7-8,160,2003,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,34,320,0.034,0.32,9.411764705882353,21177,81545,21143,81225,3.8416970155607055
7-8,160,2004,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,51,355,0.051,0.355,6.96078431372549,23151,86810,23100,86455,3.7426406926406925
7-8,160,2005,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,65,490,0.065,0.49,7.538461538461538,30628,111158,30563,110668,3.620979615875405
7-8,160,2006,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,41,293,0.041,0.293,7.146341463414633,24654,102215,24613,101922,4.140982407670743
7-8,160,2007,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,118,724,0.118,0.724,6.135593220338984,28558,115701,28440,114977,4.042791842475387
7-8,160,2008,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,53,338,0.053,0.338,6.3773584905660385,27975,111606,27922,111268,3.9849580975574814
7-8,160,2009,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,56,438,0.056,0.438,7.821428571428571,10958,42824,10902,42386,3.8879104751421756
7-8,160,2010,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,106,539,0.106,0.539,5.084905660377359,22323,65750,22217,65211,2.9351847684205787
7-8,160,2011,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,69,387,0.069,0.387,5.608695652173913,34636,100794,34567,100407,2.904706801284462
7-8,160,2012,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,111,877,0.111,0.877,7.900900900900901,33825,99653,33714,98776,2.929821439164739
7-8,160,2013,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,75,820,0.075,0.82,10.933333333333334,32251,95196,32176,94376,2.9331178518150174
7-8,160,2014,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,90,898,0.09,0.898,9.977777777777778,42372,121396,42282,120498,2.8498651908613595
7-8,160,2015,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,87,1135,0.087,1.135,13.045977011494253,41570,126912,41483,125777,3.032013113805655
7-8,160,2016,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,88,1353,0.088,1.353,15.375,40455,125131,40367,123778,3.0663165456932644
7-8,160,2017,その他輸送用機械,Other transport machinery,Welding and soldering,160_Welding and soldering,109,1183,0.109,1.183,10.853211009174313,49300,142753,49191,141570,2.8779654814905165
7-8,170,1978,その他輸送用機械,Other transport machinery,Dispensing,170_Dispensing,0,4,0,0.004,Inf,50,700.1419999999999,50,696.1419999999999,13.922839999999999
7-8,170,1979,その他輸送用機械,Other transport machinery,Dispensing,170_Dispensing,0,4,0,0.004,Inf,56,889.65,56,885.65,15.815178571428572
7-8,170,1980,その他輸送用機械,Other transport machinery,Dispensing,170_Dispensing,0,0,0,0,NaN,138,1661.1000000000001,138,1661.1000000000001,12.036956521739132
7-8,170,1981,その他輸送用機械,Other transport machinery,Dispensing,170_Dispensing,0,0,0,0,NaN,372,4394.184,372,4394.184,11.812322580645162
