year,code_union_type,code_union,variable,value
1985,C,17,quantity,23
1985,C,17,sales.m,145.195
1985,C,2,quantity,110
1985,C,2,sales.m,249.26
1985,C,3,quantity,121
1985,C,3,sales.m,316.925
1985,C,4-2,quantity,0
1985,C,4-2,sales.m,0
1985,C,4-3,quantity,141
1985,C,4-3,sales.m,603.302
1985,C,4-4,quantity,28
1985,C,4-4,sales.m,148.085
1985,C,5,quantity,1008
1985,C,5,sales.m,3209.468
1985,C,6,quantity,138
1985,C,6,sales.m,322.61
1985,C,7-1,quantity,10
1985,C,7-1,sales.m,115.6
1985,C,7-3,quantity,697
1985,C,7-3,sales.m,2987.746
1985,C,7-8,quantity,48
1985,C,7-8,sales.m,109.818
1985,C,8,quantity,6
1985,C,8,sales.m,34.8
1985,C,export,quantity,655
1985,C,export,sales.m,1579.872
1986,C,1,quantity,3
1986,C,1,sales.m,95
1986,C,11,quantity,4
1986,C,11,sales.m,245
1986,C,12,quantity,28
1986,C,12,sales.m,175
1986,C,15,quantity,3680
1986,C,15,sales.m,6375
1986,C,16,quantity,0
1986,C,16,sales.m,0
1986,C,17,quantity,13
1986,C,17,sales.m,70
1986,C,2,quantity,122
1986,C,2,sales.m,365
1986,C,3,quantity,100
1986,C,3,sales.m,367
1986,C,4-2,quantity,0
1986,C,4-2,sales.m,0
1986,C,4-3,quantity,99
1986,C,4-3,sales.m,528
1986,C,4-4,quantity,5
1986,C,4-4,sales.m,80
1986,C,5,quantity,1448
1986,C,5,sales.m,3313
1986,C,6,quantity,35
1986,C,6,sales.m,283
1986,C,7-1,quantity,16
1986,C,7-1,sales.m,76
1986,C,7-3,quantity,969
1986,C,7-3,sales.m,3587
1986,C,7-8,quantity,63
1986,C,7-8,sales.m,129
1986,C,8,quantity,16
1986,C,8,sales.m,164
1986,C,export,quantity,1359
1986,C,export,sales.m,3137
1987,C,1,quantity,42
1987,C,1,sales.m,417
1987,C,11,quantity,15
1987,C,11,sales.m,174
1987,C,12,quantity,21
1987,C,12,sales.m,228
1987,C,15,quantity,2642
1987,C,15,sales.m,5693
1987,C,16,quantity,4
1987,C,16,sales.m,50
1987,C,17,quantity,56
1987,C,17,sales.m,437
1987,C,2,quantity,119
1987,C,2,sales.m,354
1987,C,3,quantity,111
1987,C,3,sales.m,404
1987,C,4-2,quantity,1
1987,C,4-2,sales.m,12
1987,C,4-3,quantity,85
1987,C,4-3,sales.m,371
1987,C,4-4,quantity,16
1987,C,4-4,sales.m,123
1987,C,5,quantity,1331
1987,C,5,sales.m,2965
1987,C,6,quantity,78
1987,C,6,sales.m,516
1987,C,7-1,quantity,12
1987,C,7-1,sales.m,68
1987,C,7-3,quantity,1058
1987,C,7-3,sales.m,3097
1987,C,7-8,quantity,63
1987,C,7-8,sales.m,115
1987,C,8,quantity,19
1987,C,8,sales.m,154
1987,C,export,quantity,1415
1987,C,export,sales.m,2302
1978,D,1,quantity,0
1978,D,1,sales.m,0
1978,D,11,quantity,0
1978,D,11,sales.m,0
1978,D,12,quantity,0
1978,D,12,sales.m,0
1978,D,15,quantity,4
1978,D,15,sales.m,43.2
1978,D,16,quantity,0
1978,D,16,sales.m,0
1978,D,17,quantity,2
1978,D,17,sales.m,20
1978,D,2,quantity,1
1978,D,2,sales.m,9.869
1978,D,3,quantity,3
1978,D,3,sales.m,30
1978,D,4-2,quantity,6
1978,D,4-2,sales.m,87.5
1978,D,4-3,quantity,3
1978,D,4-3,sales.m,25
1978,D,4-4,quantity,2
1978,D,4-4,sales.m,32
1978,D,5,quantity,35
1978,D,5,sales.m,255.876
1978,D,6,quantity,2
1978,D,6,sales.m,21
1978,D,7-1,quantity,0
1978,D,7-1,sales.m,0
1978,D,7-3,quantity,277
1978,D,7-3,sales.m,2681.224
1978,D,7-8,quantity,8
1978,D,7-8,sales.m,173.9
1978,D,8,quantity,0
1978,D,8,sales.m,0
1978,D,export,quantity,55
1978,D,export,sales.m,568.745
1979,D,1,quantity,0
1979,D,1,sales.m,0
1979,D,11,quantity,0
1979,D,11,sales.m,0
1979,D,12,quantity,1
1979,D,12,sales.m,8.5
1979,D,15,quantity,21
1979,D,15,sales.m,221.5
1979,D,16,quantity,5
1979,D,16,sales.m,51
1979,D,17,quantity,14
1979,D,17,sales.m,154.8
1979,D,2,quantity,3
1979,D,2,sales.m,36
1979,D,3,quantity,101
1979,D,3,sales.m,525
1979,D,4-2,quantity,7
1979,D,4-2,sales.m,113
1979,D,4-3,quantity,1
1979,D,4-3,sales.m,13
1979,D,4-4,quantity,8
1979,D,4-4,sales.m,154
1979,D,5,quantity,57
1979,D,5,sales.m,535.846
1979,D,6,quantity,4
1979,D,6,sales.m,40
1979,D,7-1,quantity,0
1979,D,7-1,sales.m,0
1979,D,7-3,quantity,314
1979,D,7-3,sales.m,2877.469
1979,D,7-8,quantity,7
1979,D,7-8,sales.m,112.6
1979,D,8,quantity,0
1979,D,8,sales.m,0
1979,D,export,quantity,33
1979,D,export,sales.m,359.382
1980,D,1,quantity,2
1980,D,1,sales.m,55
1980,D,11,quantity,0
1980,D,11,sales.m,0
1980,D,12,quantity,4
1980,D,12,sales.m,64.5
1980,D,15,quantity,49
1980,D,15,sales.m,520.2
1980,D,16,quantity,6
1980,D,16,sales.m,60
1980,D,17,quantity,17
1980,D,17,sales.m,142
1980,D,2,quantity,2
1980,D,2,sales.m,20
1980,D,3,quantity,175
1980,D,3,sales.m,1907.2
1980,D,4-2,quantity,59
1980,D,4-2,sales.m,727.45
1980,D,4-3,quantity,2
1980,D,4-3,sales.m,35
1980,D,4-4,quantity,20
1980,D,4-4,sales.m,239.514
1980,D,5,quantity,233
1980,D,5,sales.m,1534.927
1980,D,6,quantity,14
1980,D,6,sales.m,101.5
1980,D,7-1,quantity,0
1980,D,7-1,sales.m,0
1980,D,7-3,quantity,1167
1980,D,7-3,sales.m,8447.63
1980,D,7-8,quantity,10
1980,D,7-8,sales.m,145.5
1980,D,8,quantity,0
1980,D,8,sales.m,0
1980,D,export,quantity,105
1980,D,export,sales.m,880.075
1981,D,1,quantity,2
1981,D,1,sales.m,20
1981,D,11,quantity,0
1981,D,11,sales.m,0
1981,D,12,quantity,3
1981,D,12,sales.m,30
1981,D,15,quantity,121
1981,D,15,sales.m,1278.1
1981,D,16,quantity,4
1981,D,16,sales.m,40
1981,D,17,quantity,25
1981,D,17,sales.m,253.6
1981,D,2,quantity,3
1981,D,2,sales.m,38
1981,D,3,quantity,292
1981,D,3,sales.m,2790.248
1981,D,4-2,quantity,82
1981,D,4-2,sales.m,1019.08
1981,D,4-3,quantity,184
1981,D,4-3,sales.m,1877.49
1981,D,4-4,quantity,60
1981,D,4-4,sales.m,652.02
1981,D,5,quantity,438
1981,D,5,sales.m,2652.081
1981,D,6,quantity,35
1981,D,6,sales.m,220.68
1981,D,7-1,quantity,1
1981,D,7-1,sales.m,9
1981,D,7-3,quantity,1838
1981,D,7-3,sales.m,16188.607
1981,D,7-8,quantity,52
1981,D,7-8,sales.m,611.17
1981,D,8,quantity,0
1981,D,8,sales.m,0
1981,D,export,quantity,499
1981,D,export,sales.m,4362.743
1982,D,1,quantity,30
1982,D,1,sales.m,348.71
1982,D,11,quantity,13
1982,D,11,sales.m,107.8
1982,D,12,quantity,24
1982,D,12,sales.m,158.695
1982,D,15,quantity,106
1982,D,15,sales.m,1107.56
1982,D,16,quantity,27
1982,D,16,sales.m,280.961
1982,D,17,quantity,178
1982,D,17,sales.m,1712.5
1982,D,2,quantity,10
1982,D,2,sales.m,98.03
1982,D,3,quantity,334
1982,D,3,sales.m,2843.237
1982,D,4-2,quantity,106
1982,D,4-2,sales.m,1239.98
1982,D,4-3,quantity,209
1982,D,4-3,sales.m,1457.678
1982,D,4-4,quantity,148
1982,D,4-4,sales.m,1014.775
1982,D,5,quantity,973
1982,D,5,sales.m,5549.558
1982,D,6,quantity,50
1982,D,6,sales.m,465.76
1982,D,7-1,quantity,2
1982,D,7-1,sales.m,16.23
1982,D,7-3,quantity,2761
1982,D,7-3,sales.m,23744.175
1982,D,7-8,quantity,54
1982,D,7-8,sales.m,492.76
1982,D,8,quantity,9
1982,D,8,sales.m,61.2
1982,D,export,quantity,1074
1982,D,export,sales.m,9044.755
1983,D,1,quantity,64
1983,D,1,sales.m,1032.412
1983,D,11,quantity,14
1983,D,11,sales.m,205.87
1983,D,12,quantity,56
1983,D,12,sales.m,539.85
1983,D,15,quantity,89
1983,D,15,sales.m,984.882
1983,D,16,quantity,54
1983,D,16,sales.m,637.484
1983,D,17,quantity,259
1983,D,17,sales.m,2272.12
1983,D,2,quantity,24
1983,D,2,sales.m,230.4
1983,D,3,quantity,456
1983,D,3,sales.m,3162.234
1983,D,4-2,quantity,132
1983,D,4-2,sales.m,2105.62
1983,D,4-3,quantity,94
1983,D,4-3,sales.m,705.63
1983,D,4-4,quantity,306
1983,D,4-4,sales.m,2116.535
1983,D,5,quantity,923
1983,D,5,sales.m,5697.778
1983,D,6,quantity,94
1983,D,6,sales.m,633.688
1983,D,7-1,quantity,25
1983,D,7-1,sales.m,321.22
1983,D,7-3,quantity,3159
1983,D,7-3,sales.m,23415.622
1983,D,7-8,quantity,67
1983,D,7-8,sales.m,644.86
1983,D,8,quantity,86
1983,D,8,sales.m,1078.71
1983,D,export,quantity,1978
1983,D,export,sales.m,15422.019
1984,D,1,quantity,50
1984,D,1,sales.m,414.236
1984,D,11,quantity,29
1984,D,11,sales.m,440.5
1984,D,12,quantity,116
1984,D,12,sales.m,1109.522
1984,D,15,quantity,38
1984,D,15,sales.m,463.23
1984,D,16,quantity,126
1984,D,16,sales.m,1248.087
1984,D,17,quantity,277
1984,D,17,sales.m,1994.364
1984,D,2,quantity,95
1984,D,2,sales.m,1104.89
1984,D,3,quantity,475
1984,D,3,sales.m,2973.118
1984,D,4-2,quantity,205
1984,D,4-2,sales.m,2886.387
1984,D,4-3,quantity,151
1984,D,4-3,sales.m,1227.552
1984,D,4-4,quantity,630
1984,D,4-4,sales.m,3997.75
1984,D,5,quantity,1375
1984,D,5,sales.m,6739.272
1984,D,6,quantity,435
1984,D,6,sales.m,2089.26
1984,D,7-1,quantity,25
1984,D,7-1,sales.m,271.62
1984,D,7-3,quantity,3700
1984,D,7-3,sales.m,25259.163
1984,D,7-8,quantity,110
1984,D,7-8,sales.m,874.94
1984,D,8,quantity,112
1984,D,8,sales.m,1175.585
1984,D,export,quantity,2395
1984,D,export,sales.m,18515.125
1985,D,1,quantity,68
1985,D,1,sales.m,507.769
1985,D,11,quantity,38
1985,D,11,sales.m,354.71
1985,D,12,quantity,108
1985,D,12,sales.m,755.35
1985,D,15,quantity,61
1985,D,15,sales.m,557.8
1985,D,16,quantity,87
1985,D,16,sales.m,638.3
1985,D,17,quantity,219
1985,D,17,sales.m,1254.773
1985,D,2,quantity,54
1985,D,2,sales.m,438.919
1985,D,3,quantity,462
1985,D,3,sales.m,2858.304
1985,D,4-2,quantity,199
1985,D,4-2,sales.m,2630.64
1985,D,4-3,quantity,284
1985,D,4-3,sales.m,2621.859
1985,D,4-4,quantity,778
1985,D,4-4,sales.m,4582.39
1985,D,5,quantity,2190
1985,D,5,sales.m,11326.497
1985,D,6,quantity,511
1985,D,6,sales.m,2245.657
1985,D,7-1,quantity,42
1985,D,7-1,sales.m,383.31
1985,D,7-3,quantity,4451
1985,D,7-3,sales.m,29372.483
1985,D,7-8,quantity,143
1985,D,7-8,sales.m,988.67
1985,D,8,quantity,83
1985,D,8,sales.m,681.2
1985,D,export,quantity,3907
1985,D,export,sales.m,27770.03
1986,D,1,quantity,202
1986,D,1,sales.m,861
1986,D,11,quantity,18
1986,D,11,sales.m,171
1986,D,12,quantity,76
1986,D,12,sales.m,424
1986,D,15,quantity,33
1986,D,15,sales.m,330
1986,D,16,quantity,91
1986,D,16,sales.m,738
1986,D,17,quantity,422
1986,D,17,sales.m,2014
1986,D,2,quantity,60
1986,D,2,sales.m,414
1986,D,3,quantity,325
1986,D,3,sales.m,1527
1986,D,4-2,quantity,135
1986,D,4-2,sales.m,1345
1986,D,4-3,quantity,246
1986,D,4-3,sales.m,1538
1986,D,4-4,quantity,840
1986,D,4-4,sales.m,4530
1986,D,5,quantity,2224
1986,D,5,sales.m,16018
1986,D,6,quantity,54
1986,D,6,sales.m,421
1986,D,7-1,quantity,28
1986,D,7-1,sales.m,195
1986,D,7-3,quantity,4512
1986,D,7-3,sales.m,28711
1986,D,7-8,quantity,115
1986,D,7-8,sales.m,776
1986,D,8,quantity,108
1986,D,8,sales.m,1067
1986,D,export,quantity,3065
1986,D,export,sales.m,17096
1987,D,1,quantity,156
1987,D,1,sales.m,353
1987,D,11,quantity,12
1987,D,11,sales.m,85
1987,D,12,quantity,134
1987,D,12,sales.m,680
1987,D,15,quantity,71
1987,D,15,sales.m,373
1987,D,16,quantity,59
1987,D,16,sales.m,410
1987,D,17,quantity,820
1987,D,17,sales.m,5074
1987,D,2,quantity,23
1987,D,2,sales.m,156
1987,D,3,quantity,418
1987,D,3,sales.m,2093
1987,D,4-2,quantity,94
1987,D,4-2,sales.m,1109
1987,D,4-3,quantity,126
1987,D,4-3,sales.m,770
1987,D,4-4,quantity,923
1987,D,4-4,sales.m,4667
1987,D,5,quantity,2245
1987,D,5,sales.m,9876
1987,D,6,quantity,37
1987,D,6,sales.m,210
1987,D,7-1,quantity,9
1987,D,7-1,sales.m,50
1987,D,7-3,quantity,5114
1987,D,7-3,sales.m,31221
1987,D,7-8,quantity,117
1987,D,7-8,sales.m,556
1987,D,8,quantity,98
1987,D,8,sales.m,798
1987,D,export,quantity,2586
1987,D,export,sales.m,15828
1978,E,1,quantity,4
1978,E,1,sales.m,64
1978,E,11,quantity,0
1978,E,11,sales.m,0
1978,E,12,quantity,0
1978,E,12,sales.m,0
1978,E,15,quantity,0
1978,E,15,sales.m,0
1978,E,16,quantity,0
1978,E,16,sales.m,0
1978,E,17,quantity,0
1978,E,17,sales.m,0
1978,E,2,quantity,0
1978,E,2,sales.m,0
1978,E,3,quantity,0
1978,E,3,sales.m,0
1978,E,4-2,quantity,4
1978,E,4-2,sales.m,70
1978,E,4-3,quantity,3
1978,E,4-3,sales.m,11
1978,E,4-4,quantity,0
1978,E,4-4,sales.m,0
1978,E,5,quantity,1
1978,E,5,sales.m,9.7
1978,E,6,quantity,1
1978,E,6,sales.m,33
1978,E,7-1,quantity,0
1978,E,7-1,sales.m,0
1978,E,7-3,quantity,4
1978,E,7-3,sales.m,60
1978,E,7-8,quantity,0
1978,E,7-8,sales.m,0
1978,E,8,quantity,0
1978,E,8,sales.m,0
1978,E,export,quantity,0
1978,E,export,sales.m,0
1979,E,1,quantity,25
1979,E,1,sales.m,934.8
1979,E,11,quantity,0
1979,E,11,sales.m,0
1979,E,12,quantity,0
1979,E,12,sales.m,0
1979,E,15,quantity,0
1979,E,15,sales.m,0
1979,E,16,quantity,0
1979,E,16,sales.m,0
1979,E,17,quantity,26
1979,E,17,sales.m,109
1979,E,2,quantity,0
1979,E,2,sales.m,0
1979,E,3,quantity,6
1979,E,3,sales.m,143
1979,E,4-2,quantity,5
1979,E,4-2,sales.m,114.5
1979,E,4-3,quantity,6
1979,E,4-3,sales.m,15.2
1979,E,4-4,quantity,2
1979,E,4-4,sales.m,15
1979,E,5,quantity,22
1979,E,5,sales.m,263.162
1979,E,6,quantity,305
1979,E,6,sales.m,594.6
1979,E,7-1,quantity,1
1979,E,7-1,sales.m,43
1979,E,7-3,quantity,12
1979,E,7-3,sales.m,139.93
1979,E,7-8,quantity,1
1979,E,7-8,sales.m,8.5
1979,E,8,quantity,0
1979,E,8,sales.m,0
1979,E,export,quantity,1
1979,E,export,sales.m,25
1980,E,1,quantity,5
1980,E,1,sales.m,23.4
1980,E,11,quantity,0
1980,E,11,sales.m,0
1980,E,12,quantity,0
1980,E,12,sales.m,0
1980,E,15,quantity,0
1980,E,15,sales.m,0
1980,E,16,quantity,0
1980,E,16,sales.m,0
1980,E,17,quantity,2
1980,E,17,sales.m,49
1980,E,2,quantity,0
1980,E,2,sales.m,0
1980,E,3,quantity,4
1980,E,3,sales.m,112.2
1980,E,4-2,quantity,0
1980,E,4-2,sales.m,0
1980,E,4-3,quantity,9
1980,E,4-3,sales.m,41
1980,E,4-4,quantity,1
1980,E,4-4,sales.m,3.5
1980,E,5,quantity,924
1980,E,5,sales.m,21230.8
1980,E,6,quantity,0
1980,E,6,sales.m,0
1980,E,7-1,quantity,1
1980,E,7-1,sales.m,13.5
1980,E,7-3,quantity,39
1980,E,7-3,sales.m,255
1980,E,7-8,quantity,3
1980,E,7-8,sales.m,22
1980,E,8,quantity,0
1980,E,8,sales.m,0
1980,E,export,quantity,5
1980,E,export,sales.m,12.5
1981,E,1,quantity,7
1981,E,1,sales.m,78.4
1981,E,11,quantity,0
1981,E,11,sales.m,0
1981,E,12,quantity,2
1981,E,12,sales.m,7.4
1981,E,15,quantity,3
1981,E,15,sales.m,12
1981,E,16,quantity,2
1981,E,16,sales.m,50
1981,E,17,quantity,1
1981,E,17,sales.m,4.31
1981,E,2,quantity,6
1981,E,2,sales.m,28.8
1981,E,3,quantity,33
1981,E,3,sales.m,215
1981,E,4-2,quantity,0
1981,E,4-2,sales.m,0
1981,E,4-3,quantity,47
1981,E,4-3,sales.m,213.919
1981,E,4-4,quantity,3
1981,E,4-4,sales.m,10.25
1981,E,5,quantity,910
1981,E,5,sales.m,14991.82
1981,E,6,quantity,12
1981,E,6,sales.m,34.866
1981,E,7-1,quantity,1
1981,E,7-1,sales.m,13.5
1981,E,7-3,quantity,122
1981,E,7-3,sales.m,741.754
1981,E,7-8,quantity,52
1981,E,7-8,sales.m,257.05
1981,E,8,quantity,0
1981,E,8,sales.m,0
1981,E,export,quantity,12
1981,E,export,sales.m,48.28
1982,E,1,quantity,2
1982,E,1,sales.m,105
1982,E,11,quantity,2
1982,E,11,sales.m,5.68
1982,E,12,quantity,17
1982,E,12,sales.m,68.94
1982,E,15,quantity,18
1982,E,15,sales.m,73.405
1982,E,16,quantity,5
1982,E,16,sales.m,17.13
1982,E,17,quantity,32
1982,E,17,sales.m,106.036
1982,E,2,quantity,9
1982,E,2,sales.m,41.65
1982,E,3,quantity,14
1982,E,3,sales.m,137.2
1982,E,4-2,quantity,1
1982,E,4-2,sales.m,18
1982,E,4-3,quantity,188
1982,E,4-3,sales.m,833.721
1982,E,4-4,quantity,29
1982,E,4-4,sales.m,139.044
1982,E,5,quantity,935
1982,E,5,sales.m,16600.711
1982,E,6,quantity,60
1982,E,6,sales.m,249.833
1982,E,7-1,quantity,1
1982,E,7-1,sales.m,15
1982,E,7-3,quantity,82
1982,E,7-3,sales.m,390.288
1982,E,7-8,quantity,2
1982,E,7-8,sales.m,18
1982,E,8,quantity,5
1982,E,8,sales.m,19.85
1982,E,export,quantity,571
1982,E,export,sales.m,6485.855
1983,E,1,quantity,0
1983,E,1,sales.m,0
1983,E,11,quantity,0
1983,E,11,sales.m,0
1983,E,12,quantity,10
1983,E,12,sales.m,42.762
1983,E,15,quantity,82
1983,E,15,sales.m,362.275
1983,E,16,quantity,0
1983,E,16,sales.m,0
1983,E,17,quantity,45
1983,E,17,sales.m,281.696
1983,E,2,quantity,18
1983,E,2,sales.m,85.5
1983,E,3,quantity,87
1983,E,3,sales.m,913.06
1983,E,4-2,quantity,1
1983,E,4-2,sales.m,4.16
1983,E,4-3,quantity,268
1983,E,4-3,sales.m,1186.718
1983,E,4-4,quantity,11
1983,E,4-4,sales.m,53.89
1983,E,5,quantity,1658
1983,E,5,sales.m,29081.411
1983,E,6,quantity,269
1983,E,6,sales.m,1041.835
1983,E,7-1,quantity,1
1983,E,7-1,sales.m,15
1983,E,7-3,quantity,184
1983,E,7-3,sales.m,835.6
1983,E,7-8,quantity,8
1983,E,7-8,sales.m,44
1983,E,8,quantity,0
1983,E,8,sales.m,0
1983,E,export,quantity,1173
1983,E,export,sales.m,13094.036
1984,E,1,quantity,5
1984,E,1,sales.m,66
1984,E,11,quantity,6
1984,E,11,sales.m,31.4
1984,E,12,quantity,71
1984,E,12,sales.m,321.184
1984,E,15,quantity,143
1984,E,15,sales.m,553.099
1984,E,16,quantity,28
1984,E,16,sales.m,176.25
1984,E,17,quantity,54
1984,E,17,sales.m,429.99
1984,E,2,quantity,56
1984,E,2,sales.m,221.05
1984,E,3,quantity,96
1984,E,3,sales.m,590.15
1984,E,4-2,quantity,11
1984,E,4-2,sales.m,86.25
1984,E,4-3,quantity,119
1984,E,4-3,sales.m,430.112
1984,E,4-4,quantity,230
1984,E,4-4,sales.m,1204.584
1984,E,5,quantity,3663
1984,E,5,sales.m,56591.203
1984,E,6,quantity,666
1984,E,6,sales.m,1966.721
1984,E,7-1,quantity,7
1984,E,7-1,sales.m,106
1984,E,7-3,quantity,328
1984,E,7-3,sales.m,1593.122
1984,E,7-8,quantity,11
1984,E,7-8,sales.m,72.5
1984,E,8,quantity,22
1984,E,8,sales.m,98.6
1984,E,export,quantity,2085
1984,E,export,sales.m,20465.621
1985,E,1,quantity,8
1985,E,1,sales.m,66.1
1985,E,11,quantity,5
1985,E,11,sales.m,47
1985,E,12,quantity,46
1985,E,12,sales.m,233.72
1985,E,15,quantity,253
1985,E,15,sales.m,1253.498
1985,E,16,quantity,7
1985,E,16,sales.m,30.358
1985,E,17,quantity,123
1985,E,17,sales.m,1019.7
1985,E,2,quantity,89
1985,E,2,sales.m,331.82
1985,E,3,quantity,414
1985,E,3,sales.m,1585.433
1985,E,4-2,quantity,3
1985,E,4-2,sales.m,100
1985,E,4-3,quantity,214
1985,E,4-3,sales.m,785.672
1985,E,4-4,quantity,1240
1985,E,4-4,sales.m,5433.947
1985,E,5,quantity,4061
1985,E,5,sales.m,55970.421
1985,E,6,quantity,1228
1985,E,6,sales.m,3721.695
1985,E,7-1,quantity,24
1985,E,7-1,sales.m,311
1985,E,7-3,quantity,531
1985,E,7-3,sales.m,2772.818
1985,E,7-8,quantity,4
1985,E,7-8,sales.m,77.9
1985,E,8,quantity,29
1985,E,8,sales.m,572.128
1985,E,export,quantity,2012
1985,E,export,sales.m,19820.211
1986,E,1,quantity,12
1986,E,1,sales.m,187
1986,E,11,quantity,2
1986,E,11,sales.m,50
1986,E,12,quantity,30
1986,E,12,sales.m,188
1986,E,15,quantity,276
1986,E,15,sales.m,1143
1986,E,16,quantity,17
1986,E,16,sales.m,94
1986,E,17,quantity,212
1986,E,17,sales.m,1046
1986,E,2,quantity,33
1986,E,2,sales.m,63
1986,E,3,quantity,119
1986,E,3,sales.m,539
1986,E,4-2,quantity,6
1986,E,4-2,sales.m,120
1986,E,4-3,quantity,170
1986,E,4-3,sales.m,828
1986,E,4-4,quantity,1947
1986,E,4-4,sales.m,7142
1986,E,5,quantity,3131
1986,E,5,sales.m,39342
1986,E,6,quantity,133
1986,E,6,sales.m,772
1986,E,7-1,quantity,0
1986,E,7-1,sales.m,0
1986,E,7-3,quantity,830
1986,E,7-3,sales.m,4813
1986,E,7-8,quantity,16
1986,E,7-8,sales.m,65
1986,E,8,quantity,25
1986,E,8,sales.m,604
1986,E,export,quantity,1977
1986,E,export,sales.m,24742
1987,E,1,quantity,24
1987,E,1,sales.m,636
1987,E,11,quantity,3
1987,E,11,sales.m,19
1987,E,12,quantity,30
1987,E,12,sales.m,95
1987,E,15,quantity,465
1987,E,15,sales.m,2485
1987,E,16,quantity,26
1987,E,16,sales.m,91
1987,E,17,quantity,578
1987,E,17,sales.m,5366
1987,E,2,quantity,12
1987,E,2,sales.m,70
1987,E,3,quantity,161
1987,E,3,sales.m,1257
1987,E,4-2,quantity,10
1987,E,4-2,sales.m,216
1987,E,4-3,quantity,181
1987,E,4-3,sales.m,1282
1987,E,4-4,quantity,2325
1987,E,4-4,sales.m,7633
1987,E,5,quantity,3819
1987,E,5,sales.m,55107
1987,E,6,quantity,112
1987,E,6,sales.m,452
1987,E,7-1,quantity,2
1987,E,7-1,sales.m,4
1987,E,7-3,quantity,809
1987,E,7-3,sales.m,4467
1987,E,7-8,quantity,3
1987,E,7-8,sales.m,15
1987,E,8,quantity,26
1987,E,8,sales.m,691
1987,E,export,quantity,2135
1987,E,export,sales.m,27286
1978,F,1,quantity,0
1978,F,1,sales.m,0
1978,F,11,quantity,0
1978,F,11,sales.m,0
1978,F,12,quantity,0
1978,F,12,sales.m,0
1978,F,15,quantity,0
1978,F,15,sales.m,0
1978,F,16,quantity,0
1978,F,16,sales.m,0
1978,F,17,quantity,0
1978,F,17,sales.m,0
1978,F,2,quantity,0
1978,F,2,sales.m,0
1978,F,3,quantity,0
1978,F,3,sales.m,0
1978,F,4-2,quantity,0
1978,F,4-2,sales.m,0
1978,F,4-3,quantity,0
1978,F,4-3,sales.m,0
1978,F,4-4,quantity,1
1978,F,4-4,sales.m,30
1978,F,5,quantity,304
1978,F,5,sales.m,3082.2
1978,F,6,quantity,0
1978,F,6,sales.m,0
1978,F,7-1,quantity,0
1978,F,7-1,sales.m,0
1978,F,7-3,quantity,0
1978,F,7-3,sales.m,0
1978,F,7-8,quantity,0
1978,F,7-8,sales.m,0
1978,F,8,quantity,0
1978,F,8,sales.m,0
1978,F,export,quantity,0
1978,F,export,sales.m,0
1979,F,1,quantity,0
1979,F,1,sales.m,0
1979,F,11,quantity,3
1979,F,11,sales.m,15
1979,F,12,quantity,0
1979,F,12,sales.m,0
1979,F,15,quantity,0
1979,F,15,sales.m,0
1979,F,16,quantity,0
1979,F,16,sales.m,0
1979,F,17,quantity,0
1979,F,17,sales.m,0
1979,F,2,quantity,0
1979,F,2,sales.m,0
1979,F,3,quantity,0
1979,F,3,sales.m,0
1979,F,4-2,quantity,0
1979,F,4-2,sales.m,0
1979,F,4-3,quantity,0
1979,F,4-3,sales.m,0
1979,F,4-4,quantity,5
1979,F,4-4,sales.m,150
1979,F,5,quantity,199
1979,F,5,sales.m,1692.911
1979,F,6,quantity,0
1979,F,6,sales.m,0
1979,F,7-1,quantity,0
1979,F,7-1,sales.m,0
1979,F,7-3,quantity,0
1979,F,7-3,sales.m,0
1979,F,7-8,quantity,0
1979,F,7-8,sales.m,0
1979,F,8,quantity,1
1979,F,8,sales.m,8
1979,F,export,quantity,0
1979,F,export,sales.m,0
1980,F,1,quantity,3
1980,F,1,sales.m,60
1980,F,11,quantity,1
1980,F,11,sales.m,8
1980,F,12,quantity,0
1980,F,12,sales.m,0
1980,F,15,quantity,0
1980,F,15,sales.m,0
1980,F,16,quantity,0
1980,F,16,sales.m,0
1980,F,17,quantity,3
1980,F,17,sales.m,45.6
1980,F,2,quantity,0
1980,F,2,sales.m,0
1980,F,3,quantity,0
1980,F,3,sales.m,0
1980,F,4-2,quantity,4
1980,F,4-2,sales.m,86
1980,F,4-3,quantity,0
1980,F,4-3,sales.m,0
1980,F,4-4,quantity,2
1980,F,4-4,sales.m,45.8
1980,F,5,quantity,90
1980,F,5,sales.m,1391.078
1980,F,6,quantity,0
1980,F,6,sales.m,0
1980,F,7-1,quantity,1
1980,F,7-1,sales.m,60
1980,F,7-3,quantity,5
1980,F,7-3,sales.m,64.38
1980,F,7-8,quantity,0
1980,F,7-8,sales.m,0
1980,F,8,quantity,3
1980,F,8,sales.m,30
1980,F,export,quantity,1
1980,F,export,sales.m,16
1981,F,1,quantity,0
1981,F,1,sales.m,0
1981,F,11,quantity,1
1981,F,11,sales.m,6
1981,F,12,quantity,0
1981,F,12,sales.m,0
1981,F,15,quantity,0
1981,F,15,sales.m,0
1981,F,16,quantity,1
1981,F,16,sales.m,10
1981,F,17,quantity,24
1981,F,17,sales.m,178.5
1981,F,2,quantity,0
1981,F,2,sales.m,0
1981,F,3,quantity,0
1981,F,3,sales.m,0
1981,F,4-2,quantity,12
1981,F,4-2,sales.m,286.2
1981,F,4-3,quantity,0
1981,F,4-3,sales.m,0
