code_union,code_union_app,variable,value,year
12,900,sales.m,591.955,1982
15,110,quantity,6240,1982
15,110,sales.m,10096.178,1982
15,160,quantity,0,1982
15,160,sales.m,0,1982
15,170,quantity,86,1982
15,170,sales.m,931.4,1982
15,190,quantity,0,1982
15,190,sales.m,0,1982
15,200,quantity,2,1982
15,200,sales.m,39.5,1982
15,900,quantity,15,1982
15,900,sales.m,58.16,1982
16,110,quantity,8,1982
16,110,sales.m,48.14,1982
16,160,quantity,3,1982
16,160,sales.m,26.531,1982
16,170,quantity,3,1982
16,170,sales.m,30,1982
16,190,quantity,0,1982
16,190,sales.m,0,1982
16,200,quantity,0,1982
16,200,sales.m,0,1982
16,900,quantity,69,1982
16,900,sales.m,555.444,1982
17,110,quantity,111,1982
17,110,sales.m,507.394,1982
17,160,quantity,73,1982
17,160,sales.m,644.42,1982
17,170,quantity,47,1982
17,170,sales.m,495.7,1982
17,190,quantity,15,1982
17,190,sales.m,72.87,1982
17,200,quantity,44,1982
17,200,sales.m,85.844,1982
17,900,quantity,95,1982
17,900,sales.m,973.993,1982
2,110,quantity,279,1982
2,110,sales.m,1391.17,1982
2,160,quantity,0,1982
2,160,sales.m,0,1982
2,170,quantity,0,1982
2,170,sales.m,0,1982
2,190,quantity,4,1982
2,190,sales.m,27.172,1982
2,200,quantity,15,1982
2,200,sales.m,29.25,1982
2,900,quantity,17,1982
2,900,sales.m,213.16,1982
27,110,quantity,14,1982
27,110,sales.m,79.75,1982
27,160,quantity,5,1982
27,160,sales.m,39.15,1982
27,170,quantity,6,1982
27,170,sales.m,8.2,1982
27,190,quantity,0,1982
27,190,sales.m,0,1982
27,200,quantity,0,1982
27,200,sales.m,0,1982
27,900,quantity,31,1982
27,900,sales.m,334.088,1982
3,110,quantity,429,1982
3,110,sales.m,1506.508,1982
3,160,quantity,255,1982
3,160,sales.m,2067.477,1982
3,170,quantity,72,1982
3,170,sales.m,2046,1982
3,190,quantity,82,1982
3,190,sales.m,519.69,1982
3,200,quantity,1,1982
3,200,sales.m,5.63,1982
3,900,quantity,37,1982
3,900,sales.m,312.86,1982
4-2,110,quantity,1,1982
4-2,110,sales.m,10.444,1982
4-2,160,quantity,137,1982
4-2,160,sales.m,2176.86,1982
4-2,170,quantity,11,1982
4-2,170,sales.m,129.22,1982
4-2,190,quantity,2,1982
4-2,190,sales.m,61,1982
4-2,200,quantity,0,1982
4-2,200,sales.m,0,1982
4-2,900,quantity,0,1982
4-2,900,sales.m,0,1982
4-3,110,quantity,49,1982
4-3,110,sales.m,447.084,1982
4-3,160,quantity,57,1982
4-3,160,sales.m,599.32,1982
4-3,170,quantity,0,1982
4-3,170,sales.m,0,1982
4-3,190,quantity,1443,1982
4-3,190,sales.m,4335.461,1982
4-3,200,quantity,9,1982
4-3,200,sales.m,52.306,1982
4-3,900,quantity,31,1982
4-3,900,sales.m,60.819,1982
4-4,110,quantity,16,1982
4-4,110,sales.m,91.88,1982
4-4,160,quantity,97,1982
4-4,160,sales.m,750.51,1982
4-4,170,quantity,2,1982
4-4,170,sales.m,3,1982
4-4,190,quantity,56,1982
4-4,190,sales.m,228.4,1982
4-4,200,quantity,55,1982
4-4,200,sales.m,195.213,1982
4-4,900,quantity,30,1982
4-4,900,sales.m,837.492,1982
5,110,quantity,555,1982
5,110,sales.m,2603.836,1982
5,160,quantity,159,1982
5,160,sales.m,1198.735,1982
5,170,quantity,81,1982
5,170,sales.m,902.77,1982
5,190,quantity,615,1982
5,190,sales.m,2442.686,1982
5,200,quantity,3069,1982
5,200,sales.m,34789.836,1982
5,900,quantity,183,1982
5,900,sales.m,1217.139,1982
6,110,quantity,136,1982
6,110,sales.m,488.344,1982
6,160,quantity,0,1982
6,160,sales.m,0,1982
6,170,quantity,18,1982
6,170,sales.m,260.61,1982
6,190,quantity,118,1982
6,190,sales.m,338.53,1982
6,200,quantity,348,1982
6,200,sales.m,890.112,1982
6,900,quantity,225,1982
6,900,sales.m,323.065,1982
7-1,110,quantity,2,1982
7-1,110,sales.m,50,1982
7-1,160,quantity,2,1982
7-1,160,sales.m,16.23,1982
7-1,170,quantity,0,1982
7-1,170,sales.m,0,1982
7-1,190,quantity,0,1982
7-1,190,sales.m,35,1982
7-1,200,quantity,1,1982
7-1,200,sales.m,15,1982
7-1,900,quantity,0,1982
7-1,900,sales.m,0,1982
7-3,110,quantity,805,1982
7-3,110,sales.m,6276.828,1982
7-3,160,quantity,2390,1982
7-3,160,sales.m,21689.206,1982
7-3,170,quantity,214,1982
7-3,170,sales.m,2918.961,1982
7-3,190,quantity,1344,1982
7-3,190,sales.m,5028.759,1982
7-3,200,quantity,328,1982
7-3,200,sales.m,2265.025,1982
7-3,900,quantity,156,1982
7-3,900,sales.m,1128.044,1982
7-8,110,quantity,59,1982
7-8,110,sales.m,180.744,1982
7-8,160,quantity,34,1982
7-8,160,sales.m,278.56,1982
7-8,170,quantity,0,1982
7-8,170,sales.m,0,1982
7-8,190,quantity,6,1982
7-8,190,sales.m,49.6,1982
7-8,200,quantity,13,1982
7-8,200,sales.m,130.74,1982
7-8,900,quantity,3,1982
7-8,900,sales.m,4.5,1982
8,110,quantity,31,1982
8,110,sales.m,208.7,1982
8,160,quantity,0,1982
8,160,sales.m,0,1982
8,170,quantity,0,1982
8,170,sales.m,0,1982
8,190,quantity,0,1982
8,190,sales.m,0,1982
8,200,quantity,0,1982
8,200,sales.m,0,1982
8,900,quantity,47,1982
8,900,sales.m,453.3,1982
export,110,quantity,292,1982
export,110,sales.m,2547.623,1982
export,160,quantity,570,1982
export,160,sales.m,5202.602,1982
export,170,quantity,35,1982
export,170,sales.m,366.2,1982
export,190,quantity,268,1982
export,190,sales.m,1694.92,1982
export,200,quantity,889,1982
export,200,sales.m,8923.644,1982
export,900,quantity,434,1982
export,900,sales.m,1828.264,1982
1,110,quantity,56,1983
1,110,sales.m,1532.362,1983
1,160,quantity,16,1983
1,160,sales.m,112.31,1983
1,170,quantity,1,1983
1,170,sales.m,8,1983
1,190,quantity,27,1983
1,190,sales.m,192.85,1983
1,200,quantity,4,1983
1,200,sales.m,35.5,1983
1,900,quantity,161,1983
1,900,sales.m,1061.707,1983
11,110,quantity,12,1983
11,110,sales.m,165.56,1983
11,160,quantity,0,1983
11,160,sales.m,0,1983
11,170,quantity,0,1983
11,170,sales.m,0,1983
11,190,quantity,0,1983
11,190,sales.m,0,1983
11,200,quantity,0,1983
11,200,sales.m,0,1983
11,900,quantity,4,1983
11,900,sales.m,43.95,1983
12,110,quantity,33,1983
12,110,sales.m,206.892,1983
12,160,quantity,1,1983
12,160,sales.m,5,1983
12,170,quantity,0,1983
12,170,sales.m,0,1983
12,190,quantity,5,1983
12,190,sales.m,10,1983
12,200,quantity,119,1983
12,200,sales.m,109.198,1983
12,900,quantity,100,1983
12,900,sales.m,830.662,1983
15,110,quantity,8415,1983
15,110,sales.m,12656.937,1983
15,160,quantity,1,1983
15,160,sales.m,5.75,1983
15,170,quantity,74,1983
15,170,sales.m,851.888,1983
15,190,quantity,0,1983
15,190,sales.m,0,1983
15,200,quantity,12,1983
15,200,sales.m,28.7,1983
15,900,quantity,27,1983
15,900,sales.m,176.75,1983
16,110,quantity,35,1983
16,110,sales.m,245.85,1983
16,160,quantity,2,1983
16,160,sales.m,12,1983
16,170,quantity,1,1983
16,170,sales.m,15,1983
16,190,quantity,0,1983
16,190,sales.m,0,1983
16,200,quantity,3,1983
16,200,sales.m,30.72,1983
16,900,quantity,80,1983
16,900,sales.m,629.195,1983
17,110,quantity,98,1983
17,110,sales.m,822.265,1983
17,160,quantity,43,1983
17,160,sales.m,289.72,1983
17,170,quantity,66,1983
17,170,sales.m,805.4,1983
17,190,quantity,8,1983
17,190,sales.m,166.82,1983
17,200,quantity,81,1983
17,200,sales.m,509.536,1983
17,900,quantity,161,1983
17,900,sales.m,1373.48,1983
2,110,quantity,319,1983
2,110,sales.m,1957.234,1983
2,160,quantity,2,1983
2,160,sales.m,11.75,1983
2,170,quantity,3,1983
2,170,sales.m,35.5,1983
2,190,quantity,18,1983
2,190,sales.m,87.34,1983
2,200,quantity,9,1983
2,200,sales.m,138.3,1983
2,900,quantity,21,1983
2,900,sales.m,205.644,1983
27,110,quantity,53,1983
27,110,sales.m,486.293,1983
27,160,quantity,18,1983
27,160,sales.m,127.265,1983
27,170,quantity,9,1983
27,170,sales.m,101.12,1983
27,190,quantity,0,1983
27,190,sales.m,0,1983
27,200,quantity,20,1983
27,200,sales.m,79.88,1983
27,900,quantity,24,1983
27,900,sales.m,185.724,1983
3,110,quantity,436,1983
3,110,sales.m,2090.438,1983
3,160,quantity,370,1983
3,160,sales.m,2428.094,1983
3,170,quantity,89,1983
3,170,sales.m,3352,1983
3,190,quantity,304,1983
3,190,sales.m,1322.645,1983
3,200,quantity,122,1983
3,200,sales.m,186.564,1983
3,900,quantity,11,1983
3,900,sales.m,97.123,1983
4-2,110,quantity,15,1983
4-2,110,sales.m,58.488,1983
4-2,160,quantity,114,1983
4-2,160,sales.m,2090.2,1983
4-2,170,quantity,11,1983
4-2,170,sales.m,141.12,1983
4-2,190,quantity,1,1983
4-2,190,sales.m,16.3,1983
4-2,200,quantity,19,1983
4-2,200,sales.m,14.656,1983
4-2,900,quantity,12,1983
4-2,900,sales.m,76.859,1983
4-3,110,quantity,130,1983
4-3,110,sales.m,362.445,1983
4-3,160,quantity,56,1983
4-3,160,sales.m,600.13,1983
4-3,170,quantity,2,1983
4-3,170,sales.m,14,1983
4-3,190,quantity,827,1983
4-3,190,sales.m,4368.125,1983
4-3,200,quantity,9,1983
4-3,200,sales.m,103.035,1983
4-3,900,quantity,16,1983
4-3,900,sales.m,139.15,1983
4-4,110,quantity,57,1983
4-4,110,sales.m,573.538,1983
4-4,160,quantity,189,1983
4-4,160,sales.m,1378.569,1983
4-4,170,quantity,18,1983
4-4,170,sales.m,195.23,1983
4-4,190,quantity,37,1983
4-4,190,sales.m,157.454,1983
4-4,200,quantity,87,1983
4-4,200,sales.m,502.697,1983
4-4,900,quantity,71,1983
4-4,900,sales.m,1203.517,1983
5,110,quantity,608,1983
5,110,sales.m,3108.855,1983
5,160,quantity,222,1983
5,160,sales.m,1348.552,1983
5,170,quantity,35,1983
5,170,sales.m,361.24,1983
5,190,quantity,981,1983
5,190,sales.m,3040.35,1983
5,200,quantity,4642,1983
5,200,sales.m,48299.155,1983
5,900,quantity,183,1983
5,900,sales.m,2610.429,1983
6,110,quantity,71,1983
6,110,sales.m,407.06,1983
6,160,quantity,3,1983
6,160,sales.m,27.75,1983
6,170,quantity,3,1983
6,170,sales.m,20,1983
6,190,quantity,260,1983
6,190,sales.m,734.85,1983
6,200,quantity,463,1983
6,200,sales.m,1727.369,1983
6,900,quantity,240,1983
6,900,sales.m,749.724,1983
7-1,110,quantity,0,1983
7-1,110,sales.m,0,1983
7-1,160,quantity,25,1983
7-1,160,sales.m,356.62,1983
7-1,170,quantity,0,1983
7-1,170,sales.m,0,1983
7-1,190,quantity,1,1983
7-1,190,sales.m,8.5,1983
7-1,200,quantity,1,1983
7-1,200,sales.m,15,1983
7-1,900,quantity,0,1983
7-1,900,sales.m,0,1983
7-3,110,quantity,683,1983
7-3,110,sales.m,4721.645,1983
7-3,160,quantity,2690,1983
7-3,160,sales.m,22295.978,1983
7-3,170,quantity,138,1983
7-3,170,sales.m,1844.939,1983
7-3,190,quantity,637,1983
7-3,190,sales.m,2638.687,1983
7-3,200,quantity,357,1983
7-3,200,sales.m,2973.485,1983
7-3,900,quantity,280,1983
7-3,900,sales.m,2096.421,1983
7-8,110,quantity,9,1983
7-8,110,sales.m,46.2,1983
7-8,160,quantity,46,1983
7-8,160,sales.m,497.66,1983
7-8,170,quantity,1,1983
7-8,170,sales.m,10,1983
7-8,190,quantity,17,1983
7-8,190,sales.m,95,1983
7-8,200,quantity,13,1983
7-8,200,sales.m,75,1983
7-8,900,quantity,5,1983
7-8,900,sales.m,62,1983
8,110,quantity,53,1983
8,110,sales.m,821.653,1983
8,160,quantity,0,1983
8,160,sales.m,0,1983
8,170,quantity,0,1983
8,170,sales.m,0,1983
8,190,quantity,0,1983
8,190,sales.m,0,1983
8,200,quantity,0,1983
8,200,sales.m,0,1983
8,900,quantity,68,1983
8,900,sales.m,838.293,1983
export,110,quantity,623,1983
export,110,sales.m,2612.286,1983
export,160,quantity,641,1983
export,160,sales.m,4874.801,1983
export,170,quantity,59,1983
export,170,sales.m,608.11,1983
export,190,quantity,371,1983
export,190,sales.m,2329.817,1983
export,200,quantity,1899,1983
export,200,sales.m,17590.02,1983
export,900,quantity,683,1983
export,900,sales.m,5376.08,1983
1,110,quantity,84,1984
1,110,sales.m,689.355,1984
1,160,quantity,10,1984
1,160,sales.m,65.1,1984
1,170,quantity,0,1984
1,170,sales.m,0,1984
1,190,quantity,0,1984
1,190,sales.m,0,1984
1,200,quantity,0,1984
1,200,sales.m,0,1984
1,900,quantity,75,1984
1,900,sales.m,517.721,1984
11,110,quantity,37,1984
11,110,sales.m,136.7,1984
11,160,quantity,0,1984
11,160,sales.m,0,1984
11,170,quantity,0,1984
11,170,sales.m,0,1984
11,190,quantity,0,1984
11,190,sales.m,0,1984
11,200,quantity,0,1984
11,200,sales.m,0,1984
11,900,quantity,43,1984
11,900,sales.m,460.873,1984
12,110,quantity,162,1984
12,110,sales.m,2219.014,1984
12,160,quantity,4,1984
12,160,sales.m,21.65,1984
12,170,quantity,0,1984
12,170,sales.m,0,1984
12,190,quantity,0,1984
12,190,sales.m,0,1984
12,200,quantity,31,1984
12,200,sales.m,250.087,1984
12,900,quantity,106,1984
12,900,sales.m,901.71,1984
15,110,quantity,8132,1984
15,110,sales.m,13182.891,1984
15,160,quantity,0,1984
15,160,sales.m,0,1984
15,170,quantity,26,1984
15,170,sales.m,345.93,1984
15,190,quantity,0,1984
15,190,sales.m,0,1984
15,200,quantity,25,1984
15,200,sales.m,68.86,1984
15,900,quantity,5,1984
15,900,sales.m,49.439,1984
16,110,quantity,117,1984
16,110,sales.m,775.374,1984
16,160,quantity,1,1984
16,160,sales.m,11,1984
16,170,quantity,1,1984
16,170,sales.m,14.5,1984
16,190,quantity,0,1984
16,190,sales.m,0,1984
16,200,quantity,18,1984
16,200,sales.m,125.73,1984
16,900,quantity,127,1984
16,900,sales.m,1108.511,1984
17,110,quantity,166,1984
17,110,sales.m,1666.918,1984
17,160,quantity,35,1984
17,160,sales.m,279.65,1984
17,170,quantity,24,1984
17,170,sales.m,234.28,1984
17,190,quantity,1,1984
17,190,sales.m,20,1984
17,200,quantity,102,1984
17,200,sales.m,421.743,1984
17,900,quantity,226,1984
17,900,sales.m,1624.208,1984
2,110,quantity,557,1984
2,110,sales.m,2575.121,1984
2,160,quantity,4,1984
2,160,sales.m,27.2,1984
2,170,quantity,2,1984
2,170,sales.m,58,1984
2,190,quantity,37,1984
2,190,sales.m,275.32,1984
2,200,quantity,36,1984
2,200,sales.m,159.9,1984
2,900,quantity,32,1984
2,900,sales.m,353.338,1984
27,110,quantity,26,1984
27,110,sales.m,546.78,1984
27,160,quantity,0,1984
27,160,sales.m,0,1984
27,170,quantity,0,1984
27,170,sales.m,0,1984
27,190,quantity,0,1984
27,190,sales.m,0,1984
27,200,quantity,0,1984
27,200,sales.m,0,1984
27,900,quantity,362,1984
27,900,sales.m,1750.019,1984
3,110,quantity,189,1984
3,110,sales.m,1106.101,1984
3,160,quantity,344,1984
3,160,sales.m,2316.733,1984
3,170,quantity,95,1984
3,170,sales.m,3695.6,1984
3,190,quantity,501,1984
3,190,sales.m,1539.806,1984
3,200,quantity,86,1984
3,200,sales.m,266.803,1984
3,900,quantity,25,1984
3,900,sales.m,228.97,1984
4-2,110,quantity,1,1984
4-2,110,sales.m,5.3,1984
4-2,160,quantity,204,1984
4-2,160,sales.m,2899.787,1984
4-2,170,quantity,0,1984
4-2,170,sales.m,0,1984
4-2,190,quantity,6,1984
4-2,190,sales.m,77.55,1984
4-2,200,quantity,6,1984
4-2,200,sales.m,9,1984
4-2,900,quantity,0,1984
4-2,900,sales.m,0,1984
4-3,110,quantity,86,1984
4-3,110,sales.m,372.127,1984
4-3,160,quantity,71,1984
4-3,160,sales.m,426.09,1984
4-3,170,quantity,4,1984
4-3,170,sales.m,38.2,1984
4-3,190,quantity,519,1984
4-3,190,sales.m,1657.688,1984
4-3,200,quantity,79,1984
4-3,200,sales.m,779.45,1984
4-3,900,quantity,46,1984
4-3,900,sales.m,580.66,1984
4-4,110,quantity,66,1984
4-4,110,sales.m,525.709,1984
4-4,160,quantity,467,1984
4-4,160,sales.m,3014.72,1984
4-4,170,quantity,22,1984
4-4,170,sales.m,360.3,1984
4-4,190,quantity,168,1984
4-4,190,sales.m,1246.745,1984
4-4,200,quantity,160,1984
4-4,200,sales.m,611.944,1984
4-4,900,quantity,159,1984
4-4,900,sales.m,1933.41,1984
5,110,quantity,754,1984
5,110,sales.m,3579.072,1984
5,160,quantity,279,1984
5,160,sales.m,1696.802,1984
5,170,quantity,45,1984
5,170,sales.m,394.84,1984
5,190,quantity,790,1984
5,190,sales.m,2688.779,1984
5,200,quantity,8373,1984
5,200,sales.m,87981.552,1984
5,900,quantity,243,1984
5,900,sales.m,2997.256,1984
6,110,quantity,130,1984
6,110,sales.m,979.33,1984
6,160,quantity,9,1984
6,160,sales.m,47.65,1984
6,170,quantity,18,1984
6,170,sales.m,307.82,1984
6,190,quantity,301,1984
6,190,sales.m,912.775,1984
6,200,quantity,1173,1984
6,200,sales.m,4593.945,1984
6,900,quantity,257,1984
6,900,sales.m,749.26,1984
7-1,110,quantity,0,1984
7-1,110,sales.m,0,1984
7-1,160,quantity,40,1984
7-1,160,sales.m,605.32,1984
7-1,170,quantity,3,1984
7-1,170,sales.m,99.8,1984
7-1,190,quantity,4,1984
7-1,190,sales.m,32.5,1984
7-1,200,quantity,0,1984
7-1,200,sales.m,0,1984
7-1,900,quantity,13,1984
7-1,900,sales.m,262,1984
7-3,110,quantity,904,1984
7-3,110,sales.m,4225.592,1984
7-3,160,quantity,3043,1984
7-3,160,sales.m,22172.193,1984
7-3,170,quantity,225,1984
7-3,170,sales.m,2878.6,1984
7-3,190,quantity,795,1984
7-3,190,sales.m,3646.962,1984
7-3,200,quantity,892,1984
7-3,200,sales.m,4127.564,1984
7-3,900,quantity,170,1984
7-3,900,sales.m,1492.07,1984
7-8,110,quantity,4,1984
7-8,110,sales.m,13.987,1984
7-8,160,quantity,81,1984
7-8,160,sales.m,669.64,1984
7-8,170,quantity,4,1984
7-8,170,sales.m,45,1984
7-8,190,quantity,47,1984
7-8,190,sales.m,317.308,1984
7-8,200,quantity,6,1984
7-8,200,sales.m,70,1984
7-8,900,quantity,24,1984
7-8,900,sales.m,96.65,1984
8,110,quantity,135,1984
8,110,sales.m,1471.119,1984
8,160,quantity,0,1984
8,160,sales.m,0,1984
8,170,quantity,0,1984
8,170,sales.m,0,1984
8,190,quantity,0,1984
8,190,sales.m,0,1984
8,200,quantity,0,1984
8,200,sales.m,0,1984
8,900,quantity,79,1984
8,900,sales.m,706.234,1984
export,110,quantity,1641,1984
export,110,sales.m,3712.368,1984
export,160,quantity,1146,1984
export,160,sales.m,10542.236,1984
export,170,quantity,105,1984
export,170,sales.m,1180.2,1984
export,190,quantity,341,1984
export,190,sales.m,2400.134,1984
export,200,quantity,3471,1984
export,200,sales.m,28797.181,1984
export,900,quantity,531,1984
export,900,sales.m,3424.747,1984
1,110,quantity,21,1985
1,110,sales.m,449.658,1985
1,160,quantity,37,1985
1,160,sales.m,256.052,1985
1,170,quantity,7,1985
1,170,sales.m,504,1985
1,190,quantity,10,1985
1,190,sales.m,65.64,1985
1,200,quantity,3,1985
1,200,sales.m,41.9,1985
1,900,quantity,66,1985
1,900,sales.m,562.554,1985
11,110,quantity,59,1985
11,110,sales.m,527.91,1985
11,160,quantity,0,1985
11,160,sales.m,0,1985
11,170,quantity,0,1985
11,170,sales.m,0,1985
11,190,quantity,0,1985
11,190,sales.m,0,1985
11,200,quantity,0,1985
11,200,sales.m,0,1985
11,900,quantity,44,1985
11,900,sales.m,338.171,1985
12,110,quantity,121,1985
12,110,sales.m,1610.57,1985
12,160,quantity,8,1985
12,160,sales.m,42.65,1985
12,170,quantity,0,1985
12,170,sales.m,0,1985
12,190,quantity,1,1985
12,190,sales.m,5.3,1985
12,200,quantity,19,1985
12,200,sales.m,212.4,1985
12,900,quantity,124,1985
12,900,sales.m,1111.298,1985
15,110,quantity,9196,1985
15,110,sales.m,17257.683,1985
15,160,quantity,0,1985
15,160,sales.m,0,1985
15,170,quantity,40,1985
15,170,sales.m,415.53,1985
15,190,quantity,7,1985
15,190,sales.m,65.2,1985
15,200,quantity,11,1985
15,200,sales.m,259.702,1985
15,900,quantity,25,1985
15,900,sales.m,155.24,1985
16,110,quantity,64,1985
16,110,sales.m,376.075,1985
16,160,quantity,3,1985
16,160,sales.m,15.9,1985
16,170,quantity,7,1985
16,170,sales.m,55,1985
16,190,quantity,0,1985
16,190,sales.m,0,1985
16,200,quantity,12,1985
16,200,sales.m,68.158,1985
16,900,quantity,120,1985
16,900,sales.m,877.264,1985
17,110,quantity,180,1985
17,110,sales.m,1293.114,1985
17,160,quantity,15,1985
17,160,sales.m,102.95,1985
17,170,quantity,18,1985
17,170,sales.m,176.75,1985
17,190,quantity,1,1985
17,190,sales.m,10.6,1985
17,200,quantity,159,1985
17,200,sales.m,396.653,1985
17,900,quantity,154,1985
17,900,sales.m,1523.937,1985
2,110,quantity,416,1985
2,110,sales.m,1610.108,1985
2,160,quantity,3,1985
2,160,sales.m,19.9,1985
2,170,quantity,0,1985
2,170,sales.m,0,1985
2,190,quantity,4,1985
2,190,sales.m,67.35,1985
2,200,quantity,55,1985
2,200,sales.m,261.239,1985
2,900,quantity,23,1985
2,900,sales.m,229.55,1985
27,110,quantity,17,1985
27,110,sales.m,78.65,1985
27,160,quantity,103,1985
27,160,sales.m,571.764,1985
27,170,quantity,0,1985
27,170,sales.m,0,1985
27,190,quantity,84,1985
27,190,sales.m,454.837,1985
27,200,quantity,22,1985
27,200,sales.m,114.133,1985
27,900,quantity,165,1985
27,900,sales.m,1104.319,1985
3,110,quantity,428,1985
3,110,sales.m,2181.816,1985
3,160,quantity,383,1985
3,160,sales.m,2467.675,1985
3,170,quantity,16,1985
3,170,sales.m,151.4,1985
3,190,quantity,403,1985
3,190,sales.m,1195.198,1985
3,200,quantity,137,1985
3,200,sales.m,714.482,1985
3,900,quantity,240,1985
3,900,sales.m,703.2,1985
4-2,110,quantity,11,1985
4-2,110,sales.m,40.381,1985
4-2,160,quantity,188,1985
4-2,160,sales.m,2587.74,1985
4-2,170,quantity,1,1985
4-2,170,sales.m,10.6,1985
4-2,190,quantity,1,1985
4-2,190,sales.m,50,1985
4-2,200,quantity,11,1985
4-2,200,sales.m,89.3,1985
4-2,900,quantity,7,1985
4-2,900,sales.m,133,1985
4-3,110,quantity,143,1985
4-3,110,sales.m,918.62,1985
4-3,160,quantity,219,1985
4-3,160,sales.m,1529.039,1985
4-3,170,quantity,2,1985
4-3,170,sales.m,13,1985
4-3,190,quantity,654,1985
4-3,190,sales.m,1994.917,1985
4-3,200,quantity,5,1985
4-3,200,sales.m,429,1985
4-3,900,quantity,66,1985
4-3,900,sales.m,467.61,1985
4-4,110,quantity,203,1985
4-4,110,sales.m,2846.818,1985
4-4,160,quantity,567,1985
4-4,160,sales.m,3558.685,1985
4-4,170,quantity,27,1985
4-4,170,sales.m,186.3,1985
4-4,190,quantity,189,1985
4-4,190,sales.m,1303.33,1985
4-4,200,quantity,1132,1985
4-4,200,sales.m,2698.109,1985
4-4,900,quantity,116,1985
4-4,900,sales.m,1105.135,1985
5,110,quantity,917,1985
5,110,sales.m,4687.998,1985
5,160,quantity,469,1985
5,160,sales.m,2508.062,1985
5,170,quantity,66,1985
5,170,sales.m,1669.35,1985
5,190,quantity,890,1985
5,190,sales.m,3124.211,1985
5,200,quantity,8170,1985
5,200,sales.m,83456.432,1985
5,900,quantity,1243,1985
5,900,sales.m,9371.822,1985
6,110,quantity,236,1985
6,110,sales.m,1150.103,1985
6,160,quantity,10,1985
6,160,sales.m,73.45,1985
6,170,quantity,3,1985
6,170,sales.m,34,1985
6,190,quantity,342,1985
6,190,sales.m,1055.37,1985
6,200,quantity,1656,1985
6,200,sales.m,6811.787,1985
6,900,quantity,389,1985
6,900,sales.m,823.34,1985
7-1,110,quantity,3,1985
7-1,110,sales.m,76,1985
7-1,160,quantity,107,1985
7-1,160,sales.m,729.66,1985
7-1,170,quantity,15,1985
7-1,170,sales.m,366,1985
7-1,190,quantity,9,1985
7-1,190,sales.m,20.3,1985
7-1,200,quantity,0,1985
7-1,200,sales.m,0,1985
7-1,900,quantity,5,1985
7-1,900,sales.m,60,1985
7-3,110,quantity,1039,1985
7-3,110,sales.m,5934.928,1985
7-3,160,quantity,3498,1985
7-3,160,sales.m,26168.214,1985
7-3,170,quantity,215,1985
7-3,170,sales.m,2616.065,1985
7-3,190,quantity,1270,1985
7-3,190,sales.m,6627.618,1985
7-3,200,quantity,1266,1985
7-3,200,sales.m,5884.582,1985
7-3,900,quantity,366,1985
7-3,900,sales.m,2551.192,1985
7-8,110,quantity,54,1985
7-8,110,sales.m,141.242,1985
7-8,160,quantity,72,1985
7-8,160,sales.m,510.25,1985
7-8,170,quantity,21,1985
7-8,170,sales.m,210,1985
7-8,190,quantity,19,1985
7-8,190,sales.m,257.08,1985
7-8,200,quantity,12,1985
7-8,200,sales.m,85.938,1985
7-8,900,quantity,32,1985
7-8,900,sales.m,207.45,1985
8,110,quantity,167,1985
8,110,sales.m,2362.147,1985
8,160,quantity,0,1985
8,160,sales.m,0,1985
8,170,quantity,0,1985
8,170,sales.m,0,1985
8,190,quantity,0,1985
8,190,sales.m,0,1985
8,200,quantity,0,1985
8,200,sales.m,0,1985
8,900,quantity,86,1985
